sweep,family,N,alpha,t,method,variant,ok_reps,total_reps,status,wall_ms_mean,wall_ms_median,wall_ms_cv,run_build_ms_mean,run_build_ms_median,run_build_ms_cv,run_count_ms_mean,run_count_ms_median,run_count_ms_cv,run_sample_ms_mean,run_sample_ms_median,run_sample_ms_cv,build_events_ms_mean,build_events_ms_median,build_events_ms_cv,build_y_domain_ms_mean,build_y_domain_ms_median,build_y_domain_ms_cv,build_ranks_ms_mean,build_ranks_ms_median,build_ranks_ms_cv,build_active_indices_ms_mean,build_active_indices_ms_median,build_active_indices_ms_cv,phase1_count_ms_mean,phase1_count_ms_median,phase1_count_ms_cv,phase2_plan_ms_mean,phase2_plan_ms_median,phase2_plan_ms_cv,phase3_sample_ms_mean,phase3_sample_ms_median,phase3_sample_ms_cv,build_ms_mean,build_ms_median,build_ms_cv,build_points_ms_mean,build_points_ms_median,build_points_ms_cv,phase3_fill_ms_mean,phase3_fill_ms_median,phase3_fill_ms_cv,phase1_enumerate_materialize_ms_mean,phase1_enumerate_materialize_ms_median,phase1_enumerate_materialize_ms_cv,phase2_resample_ms_mean,phase2_resample_ms_median,phase2_resample_ms_cv,samples_per_sec_mean,samples_per_sec_median,samples_per_sec_cv,ns_per_sample_mean,ns_per_sample_median,ns_per_sample_cv
A_alpha,F0,1000000,10,10000000,ours,enum_sampling,3,3,OK,6009.646666666667,5891.35,0.1332854815009746,1440.6601,1406.989468,0.3160567390209707,4123.560426666667,4046.533556,0.0345662455704381,167.57465466666667,146.012606,0.21007577698668883,803.5603556666666,899.594859,0.5063056934370319,192.600859,193.144124,0.022425463307557916,196.16734266666666,193.410689,0.025123118565386456,160.04634466666667,157.21814,0.611811745779408,,,,,,,,,,,,,,,,,,,4123.554013666667,4046.530827,0.03456545866648309,167.56991200000002,146.008956,0.2100819217280074,62070575.12537544,68487237.32798797,0.18386477221066563,16.757465466666666,14.6012606,0.21007577698668886
A_alpha,F0,1000000,10,10000000,ours,sampling,3,3,OK,6761.400000000001,6576.36,0.10374696923391773,916.6059869999999,906.2288,0.17394593847556258,471.1725246666667,470.241841,0.014709453009003181,4686.841975333333,4640.444512,0.055131748579179594,348.31246566666664,250.58898,0.40513412801795273,191.58399766666665,193.177745,0.017681402515437938,195.39843800000003,193.303929,0.021592936688340707,84.63948599999999,57.477875,0.6965034285847636,471.16853466666663,470.235601,0.014710010713852507,551.2758050000001,543.779254,0.027598263728620627,4126.944752333333,4065.726394,0.06050803124261513,,,,,,,,,,,,,,,,2140052.8036848726,2154965.9680533637,0.05445002307126839,468.68419753333336,464.0444512,0.05513174857917963
A_alpha,F0,1000000,100,10000000,kd_tree,sampling,3,3,OK,15591.833333333334,15575.9,0.002964363462761726,245.99183333333335,241.398609,0.03451399293770382,5735.356618333332,5744.609868,0.0077712056583269015,9610.487064333332,9626.77394,0.0027337834199354974,,,,,,,,,,,,,5735.353551666667,5744.606338,0.007771190866389416,890.7700766666667,891.207303,0.004645284525207298,,,,245.98898366666666,241.39733,0.03450479933983784,245.37267,241.178403,0.03234967771294968,8699.801645333333,8712.907189,0.002160975673188607,,,,,,,1040537.7803359017,1038769.5880599436,0.002738962901048791,961.0487064333333,962.677394,0.002733783419935566
A_alpha,F0,1000000,100,10000000,ours,enum_sampling,3,3,OK,8958.143333333333,8264.54,0.13038238407229716,1222.9370006666666,1365.458388,0.18336535748153898,7005.974568333334,6943.727781,0.07907314374191746,482.91561666666666,161.140028,0.9489308609844439,689.0317926666667,892.988129,0.44131846242861533,186.4177873333333,185.296958,0.0365337805990059,200.45371233333333,203.05628,0.029718277785705127,76.75583333333334,30.475259,0.8564007904209928,,,,,,,,,,,,,,,,,,,7005.970731666667,6943.724681,0.07907307483758187,482.9092033333334,161.135188,0.9489386210350008,44915079.379847445,62057827.12163858,0.5681394599279357,48.29156166666667,16.1140028,0.948930860984444
A_alpha,F0,1000000,100,10000000,ours,sampling,3,3,OK,6888.906666666667,7025.67,0.03569809891469711,781.1446169999999,728.973123,0.10160129543686985,473.012119,466.60273,0.021819819988941204,4949.638136666667,4855.902267,0.0339223086719935,253.8629696666667,252.658182,0.009693076776627434,183.353011,178.268467,0.03947256341986504,198.612841,201.204727,0.02239720384150435,70.066082,30.490759,0.8016285888927227,473.00906233333336,466.59985,0.021818984301112804,513.6028616666666,502.089944,0.03737741880479649,4433.741701,4355.51279,0.03364701129819711,,,,,,,,,,,,,,,,2022626.1285981585,2059349.5194412237,0.03317918915792063,494.9638136666667,485.5902267,0.033922308671993535
A_alpha,F0,1000000,1000,10000000,kd_tree,sampling,3,3,OK,41969.6,42038.3,0.010836852023610552,249.44853566666666,252.073979,0.03374141010785186,16755.387838,16860.022732,0.014383283879370767,24964.75363733333,24816.260412,0.011826433225227799,,,,,,,,,,,,,16755.383608,16860.018982,0.014383309033963959,920.2953583333333,897.347481,0.03556910661299795,,,,249.44694233333334,252.073099,0.03374015615614815,247.34897566666666,250.565903,0.02778409218541371,24024.310370000003,23897.801859,0.010944144492873419,,,,,,,400620.35884224344,402961.5999340683,0.011739620003250538,2496.4753637333333,2481.6260412,0.011826433225227802
A_alpha,F0,1000000,1000,10000000,ours,enum_sampling,0,3,NR/FAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_alpha,F0,1000000,1000,10000000,ours,sampling,3,3,OK,7433.94,7546.69,0.02692877319237883,810.8122923333334,755.811102,0.1153526542022371,471.776411,469.204632,0.015090038880491959,5450.076027666667,5307.148824,0.037743655187100926,261.4140096666667,266.969184,0.03252785816783046,189.875539,190.215277,0.05049354338056922,199.72992666666667,202.84818,0.027946940040986273,74.09634366666667,30.305599,0.8383523293809898,471.77297799999997,469.201103,0.015090863121582448,522.5065006666667,513.585895,0.025165103267937028,4925.243507,4791.995109,0.03909387696377474,,,,,,,,,,,,,,,,1837386.2887773074,1884250.909787564,0.036762974976451535,545.0076027666667,530.7148824,0.03774365518710089
A_alpha,F0,1000000,3,10000000,kd_tree,sampling,3,3,OK,4907.696666666667,4744.4,0.05031788840070983,253.25758366666665,258.323861,0.04278966178812644,1591.2079903333333,1436.493426,0.1381154745831855,3063.225074666667,3049.575009,0.006511363632296966,,,,,,,,,,,,,1591.1994606666667,1436.489817,0.13811141927677056,918.1551436666667,915.165411,0.006009459235919855,,,,253.2561373333333,258.322121,0.04279045513729375,252.552005,258.063696,0.041190952113472706,2126.9608453333335,2121.097881,0.005635478606614679,,,,,,,3264670.9962421837,3279145.445016991,0.006481567477414712,306.32250746666665,304.9575009,0.00651136363229694
A_alpha,F0,1000000,3,10000000,ours,enum_sampling,3,3,OK,5231.71,5187.53,0.053104552067668946,1114.1819746666667,1005.180048,0.20900831420043406,3624.7922270000004,3156.677438,0.18424446861686375,124.448788,124.167809,0.009907069394214678,563.4067523333333,542.96955,0.44966483466592083,186.27012766666667,187.018463,0.03501311866699569,195.53531966666665,192.413619,0.024394259621031197,92.21768566666667,86.03818,0.5802258792760965,,,,,,,,,,,,,,,,,,,3624.784700333333,3156.673348,0.1842433049660885,124.43555833333333,124.161029,0.009965039980583092,80362200.353769,80536171.81889711,0.009875354426939103,12.4448788,12.4167809,0.009907069394214605
A_alpha,F0,1000000,3,10000000,ours,sampling,3,3,OK,5998.133333333334,6153.34,0.03979879345641436,1214.6943383333335,1323.142656,0.14040329476302396,434.8627716666667,428.741168,0.020642134925891165,4113.362371,4050.19859,0.024974473240594767,661.424275,858.171189,0.4321644350710325,183.42829833333334,178.239168,0.04138069058201991,202.8213506666667,203.136737,0.04036874372743292,92.219042,30.172456,0.953455102028077,434.85824533333334,428.738419,0.020643037258382697,618.525393,601.708507,0.040898841534437666,3492.146947333333,3446.173129,0.02201428281659981,,,,,,,,,,,,,,,,2432592.7446581875,2469014.735398444,0.024552051463821552,411.3362371,405.019859,0.0249744732405948
A_alpha,F0,1000000,30,10000000,kd_tree,sampling,3,3,OK,9674.783333333333,9495.55,0.030342530830705483,249.64212433333333,254.178647,0.038256772463905915,3451.9080393333334,3271.15054,0.07519092750410328,5973.245846333334,5970.217337,0.00502053777249895,,,,,,,,,,,,,3451.8990193333334,3271.14603,0.07518917752727802,894.3311199999999,892.379249,0.0036597362170764478,,,,249.64084433333335,254.177217,0.0382570569680332,249.00055466666666,253.940421,0.0368457316107678,5058.918595,5058.255738,0.006720358662642232,,,,,,,1674173.830173222,1674980.8986057688,0.005016838974550279,597.3245846333333,597.0217337,0.005020537772498963
A_alpha,F0,1000000,30,10000000,ours,enum_sampling,3,3,OK,6286.553333333333,6345.23,0.019796918454569608,1211.3652043333334,1356.01327,0.1695975931500626,4673.992612666666,4519.163201,0.0547110531567819,157.08454933333334,158.238459,0.010453124423228707,680.2521353333333,889.970279,0.43638687997822284,185.17073833333333,178.156964,0.05440114101274101,195.21105966666667,191.754971,0.026075406119334326,80.03339100000001,30.350322,0.8792476250111673,,,,,,,,,,,,,,,,,,,4673.989656000001,4519.160701,0.05471107002790138,157.07969933333334,158.233279,0.010450701692436897,63666993.20793936,63195762.036585554,0.01053095939374374,15.708454933333334,15.8238459,0.010453124423228691
